,FV_D,FV_M,FV_DATE,VISIT_CODE,WP_ID,NAICS,RegCode,INDCode,HICCode,HICPerCode,E1524Code,E2554Code,E55pCode,ConCode,Claims_Code
12959,14,3,2019-03-14,2019-03-14 2067818,2067818,812190,2,10,2,2,1,1,2,4,1
5108,9,4,2019-04-09,2019-04-09 2075546,2075546,722511,2,9,2,3,2,1,1,1,1
22870,15,1,2019-01-15,2019-01-15 2055290,2055290,722512,4,9,1,2,2,1,1,1,1
2331,24,5,2019-05-24,2019-05-24 2049498,2049498,237310,1,4,4,5,2,2,2,4,2
7400,7,10,2019-10-07,2019-10-07 1954912,1954912,236110,2,4,6,4,2,2,2,3,4
19886,5,9,2019-09-05,2019-09-05 2112177,2112177,722512,4,9,1,2,2,1,1,3,1
25958,23,5,2019-05-23,2019-05-23 2082850,2082850,238990,5,4,2,4,2,2,2,1,1
24575,1,5,2019-05-01,2019-05-01 1951675,1951675,238910,5,4,2,4,2,2,2,1,1
3623,18,6,2019-06-18,2019-06-18 2069563,2069563,236110,1,4,4,5,2,2,2,2,2
1499,17,12,2019-12-17,2019-12-17 2130937,2130937,237110,1,4,4,5,2,2,2,2,2
12184,20,8,2019-08-20,2019-08-20 2107989,2107989,812115,2,10,2,2,1,1,2,3,1
10532,13,8,2019-08-13,2019-08-13 2107382,2107382,236110,2,4,6,4,2,2,2,4,4
13235,25,9,2019-09-25,2019-09-25 2119293,2119293,236220,2,4,6,4,2,2,2,3,4
21083,8,10,2019-10-08,2019-10-08 2094189,2094189,236110,4,4,5,5,2,2,2,3,3
6770,22,7,2019-07-22,2019-07-22 2099288,2099288,722511,2,9,2,3,2,1,1,1,1
4717,12,6,2019-06-12,2019-06-12 2089322,2089322,236220,1,4,4,5,2,2,2,1,2
741,11,1,2019-01-11,2019-01-11 2023150,2023150,236220,1,4,4,5,2,2,2,1,2
22930,25,11,2019-11-25,2019-11-25 2132028,2132028,236110,4,4,5,5,2,2,2,4,3
17591,28,10,2019-10-28,2019-10-28 444170,444170,238291,4,4,5,5,2,2,2,1,3
22865,21,8,2019-08-21,2019-08-21 2108045,2108045,441110,4,12,7,1,2,1,1,4,5
12930,29,11,2019-11-29,2019-11-29 2033801,2033801,236220,2,4,6,4,2,2,2,4,4
26147,4,6,2019-06-04,2019-06-04 1804264,1804264,448120,5,12,3,1,2,1,1,1,2
4776,20,9,2019-09-20,2019-09-20 421261,421261,444190,1,12,6,1,2,1,1,2,5
3501,8,7,2019-07-08,2019-07-08 2089827,2089827,236110,1,4,4,5,2,2,2,3,2
1781,7,3,2019-03-07,2019-03-07 2065922,2065922,445291,1,12,6,1,2,1,1,4,5
13087,2,7,2019-07-02,2019-07-02 2050717,2050717,236110,2,4,6,4,2,2,2,1,4
10313,29,8,2019-08-29,2019-08-29 2091071,2091071,236110,2,4,6,4,2,2,2,1,4
10247,2,11,2019-11-02,2019-11-02 2125878,2125878,812115,2,10,2,2,1,1,2,3,1
17413,6,9,2019-09-06,2019-09-06 241339,241339,212323,4,2,1,3,1,2,1,2,1
1888,30,5,2019-05-30,2019-05-30 1019418,1019418,561722,1,12,6,1,2,1,1,3,5
4606,5,6,2019-06-05,2019-06-05 2047616,2047616,236210,1,4,4,5,2,2,2,1,2
15515,11,12,2019-12-11,2019-12-11 2135088,2135088,236110,3,4,2,3,2,2,2,4,2
14409,13,2,2019-02-13,2019-02-13 2031384,2031384,236220,2,4,6,4,2,2,2,1,4
13300,1,5,2019-05-01,2019-05-01 2053335,2053335,236110,2,4,6,4,2,2,2,3,4
27168,30,1,2019-01-30,2019-01-30 2058700,2058700,236220,5,4,2,4,2,2,2,3,1
24000,21,11,2019-11-21,2019-11-21 1018635,1018635,722512,4,9,1,2,2,1,1,2,1
5893,28,9,2019-09-28,2019-09-28 2118529,2118529,236110,2,4,6,4,2,2,2,3,4
8361,24,4,2019-04-24,2019-04-24 1040525,1040525,327990,2,5,7,2,1,1,2,4,5
25040,19,3,2019-03-19,2019-03-19 2017883,2017883,236110,5,4,2,4,2,2,2,3,1
12349,4,3,2019-03-04,2019-03-04 2066578,2066578,722512,2,9,2,3,2,1,1,1,1
16780,12,12,2019-12-12,2019-12-12 2134910,2134910,812115,3,10,1,2,1,1,2,3,1
14988,31,7,2019-07-31,2019-07-31 397782,397782,236110,3,4,2,3,2,2,2,4,2
17341,30,4,2019-04-30,2019-04-30 2078901,2078901,236210,3,4,2,3,2,2,2,4,2
18229,20,11,2019-11-20,2019-11-20 2132066,2132066,238160,4,4,5,5,2,2,2,3,3
10,18,6,2019-06-18,2019-06-18 2090709,2090709,236110,1,4,4,5,2,2,2,1,2
3767,31,10,2019-10-31,2019-10-31 194036,194036,624120,1,8,4,1,1,2,1,3,4
14387,4,9,2019-09-04,2019-09-04 2111603,2111603,238990,2,4,6,4,2,2,2,3,4
25375,13,5,2019-05-13,2019-05-13 84493,84493,913910,5,11,1,2,1,2,1,2,1
10606,11,6,2019-06-11,2019-06-11 2074262,2074262,238990,2,4,6,4,2,2,2,3,4
11889,18,6,2019-06-18,2019-06-18 1060113,1060113,811199,2,10,2,2,1,1,2,4,1
22366,25,3,2019-03-25,2019-03-25 2062771,2062771,236110,4,4,5,5,2,2,2,3,3
642,26,10,2019-10-26,2019-10-26 2125318,2125318,812115,1,10,1,2,1,1,2,4,1
1092,14,7,2019-07-14,2019-07-14 2097655,2097655,812115,1,10,1,2,1,1,2,2,1
24249,11,6,2019-06-11,2019-06-11 301131,301131,913140,5,11,1,2,1,2,1,1,1
8773,30,5,2019-05-30,2019-05-30 1955795,1955795,236220,2,4,6,4,2,2,2,1,4
14862,5,9,2019-09-05,2019-09-05 2103447,2103447,236110,3,4,2,3,2,2,2,1,2
18529,19,7,2019-07-19,2019-07-19 2095074,2095074,236110,4,4,5,5,2,2,2,2,3
26816,11,3,2019-03-11,2019-03-11 2031110,2031110,236220,5,4,2,4,2,2,2,4,1
18068,27,11,2019-11-27,2019-11-27 2095595,2095595,236110,4,4,5,5,2,2,2,3,3
3856,9,7,2019-07-09,2019-07-09 2090410,2090410,236220,1,4,4,5,2,2,2,1,2
21706,1,3,2019-03-01,2019-03-01 16875,16875,332710,4,5,7,2,1,1,2,4,5
13436,6,6,2019-06-06,2019-06-06 194954,194954,238150,2,4,6,4,2,2,2,4,4
1506,10,10,2019-10-10,2019-10-10 2097642,2097642,236110,1,4,4,5,2,2,2,4,2
23998,1,4,2019-04-01,2019-04-01 1853992,1853992,237130,4,4,5,5,2,2,2,1,3
27214,27,5,2019-05-27,2019-05-27 2058304,2058304,236220,5,4,2,4,2,2,2,1,1
24702,7,5,2019-05-07,2019-05-07 1182222,1182222,722512,5,9,1,5,2,1,1,1,1
569,27,8,2019-08-27,2019-08-27 424656,424656,913910,1,11,1,1,1,2,1,3,1
22403,21,1,2019-01-21,2019-01-21 89141,89141,212323,4,2,1,3,1,2,1,3,1
22876,26,2,2019-02-26,2019-02-26 1945873,1945873,332118,4,5,7,2,1,1,2,2,5
16061,23,2,2019-02-23,2019-02-23 1978526,1978526,236110,3,4,2,3,2,2,2,4,2
23163,7,10,2019-10-07,2019-10-07 2120660,2120660,237110,4,4,5,5,2,2,2,1,3
10900,17,10,2019-10-17,2019-10-17 2116096,2116096,236220,2,4,6,4,2,2,2,3,4
5016,13,2,2019-02-13,2019-02-13 2060992,2060992,238990,2,4,6,4,2,2,2,1,4
10364,11,9,2019-09-11,2019-09-11 2098313,2098313,236110,2,4,6,4,2,2,2,3,4
3136,18,9,2019-09-18,2019-09-18 2075060,2075060,236110,1,4,4,5,2,2,2,3,2
25658,8,1,2019-01-08,2019-01-08 2024925,2024925,236110,5,4,2,4,2,2,2,1,1
9735,8,4,2019-04-08,2019-04-08 2062925,2062925,236210,2,4,6,4,2,2,2,4,4
18796,1,8,2019-08-01,2019-08-01 2082675,2082675,236110,4,4,5,5,2,2,2,1,3
5362,23,10,2019-10-23,2019-10-23 2045370,2045370,237110,2,4,6,4,2,2,2,3,4
17876,30,7,2019-07-30,2019-07-30 1993575,1993575,236110,4,4,5,5,2,2,2,3,3
16765,4,9,2019-09-04,2019-09-04 2084623,2084623,236110,3,4,2,3,2,2,2,2,2
8833,1,3,2019-03-01,2019-03-01 2064969,2064969,812115,2,10,2,2,1,1,2,3,1
26717,14,8,2019-08-14,2019-08-14 96013,96013,212220,5,2,1,3,1,2,1,4,1
5168,6,2,2019-02-06,2019-02-06 2060261,2060261,237310,2,4,6,4,2,2,2,1,4
21209,4,2,2019-02-04,2019-02-04 2058630,2058630,236210,4,4,5,5,2,2,2,2,3
14366,31,7,2019-07-31,2019-07-31 2072110,2072110,236110,2,4,6,4,2,2,2,1,4
25099,12,12,2019-12-12,2019-12-12 2135737,2135737,236110,5,4,2,4,2,2,2,2,1
20083,22,11,2019-11-22,2019-11-22 2006674,2006674,236220,4,4,5,5,2,2,2,4,3
8698,14,1,2019-01-14,2019-01-14 1686460,1686460,333310,2,5,7,2,1,1,2,4,5
23809,13,3,2019-03-13,2019-03-13 2067394,2067394,561490,4,12,7,1,2,1,1,4,5
26058,3,7,2019-07-03,2019-07-03 2014127,2014127,237110,5,4,2,4,2,2,2,2,1
12509,11,2,2019-02-11,2019-02-11 1680728,1680728,441110,2,12,7,1,2,1,1,3,5
13402,11,3,2019-03-11,2019-03-11 426615,426615,339110,2,5,7,2,1,1,2,1,5
5638,16,9,2019-09-16,2019-09-16 2103034,2103034,236110,2,4,6,4,2,2,2,3,4
7033,19,6,2019-06-19,2019-06-19 2038758,2038758,236110,2,4,6,4,2,2,2,4,4
3770,10,4,2019-04-10,2019-04-10 2057791,2057791,236110,1,4,4,5,2,2,2,3,2
8497,18,11,2019-11-18,2019-11-18 2130810,2130810,621340,2,8,5,2,1,2,1,3,4
16004,30,7,2019-07-30,2019-07-30 2081052,2081052,236220,3,4,2,3,2,2,2,1,2
11336,21,8,2019-08-21,2019-08-21 1912330,1912330,236220,2,4,6,4,2,2,2,4,4
21534,29,7,2019-07-29,2019-07-29 1844788,1844788,722512,4,9,1,2,2,1,1,4,1
15239,11,9,2019-09-11,2019-09-11 2114185,2114185,722512,3,9,1,2,2,1,1,1,1
214,26,2,2019-02-26,2019-02-26 2019342,2019342,236110,1,4,4,5,2,2,2,4,2
26959,24,6,2019-06-24,2019-06-24 2092269,2092269,113312,5,1,1,2,1,1,2,2,1
6688,3,1,2019-01-03,2019-01-03 1984489,1984489,236110,2,4,6,4,2,2,2,3,4
12727,6,11,2019-11-06,2019-11-06 2130175,2130175,236110,2,4,6,4,2,2,2,3,4
1259,25,1,2019-01-25,2019-01-25 2057448,2057448,448120,1,12,6,1,2,1,1,4,5
10178,20,3,2019-03-20,2019-03-20 2069987,2069987,811121,2,10,2,2,1,1,2,4,1
548,29,5,2019-05-29,2019-05-29 362750,362750,212323,1,2,1,2,1,2,1,4,1
8241,24,4,2019-04-24,2019-04-24 2077220,2077220,236220,2,4,6,4,2,2,2,1,4
4313,7,5,2019-05-07,2019-05-07 2080743,2080743,238170,1,4,4,5,2,2,2,4,2
24340,30,4,2019-04-30,2019-04-30 69138,69138,622111,5,8,3,1,1,2,1,1,2
22963,31,7,2019-07-31,2019-07-31 2076969,2076969,236110,4,4,5,5,2,2,2,2,3
18257,23,8,2019-08-23,2019-08-23 2108374,2108374,238990,4,4,5,5,2,2,2,1,3
26164,29,8,2019-08-29,2019-08-29 2110117,2110117,238170,5,4,2,4,2,2,2,1,1
21295,16,9,2019-09-16,2019-09-16 2114555,2114555,452999,4,12,7,1,2,1,1,3,5
24520,6,2,2019-02-06,2019-02-06 1123341,1123341,212232,5,2,1,3,1,2,1,1,1
14295,7,2,2019-02-07,2019-02-07 2059119,2059119,811121,2,10,2,2,1,1,2,4,1
24045,10,9,2019-09-10,2019-09-10 2112784,2112784,237130,4,4,5,5,2,2,2,3,3
15465,13,6,2019-06-13,2019-06-13 2089729,2089729,236110,3,4,2,3,2,2,2,4,2
14243,24,7,2019-07-24,2019-07-24 2045628,2045628,236220,2,4,6,4,2,2,2,1,4
25977,24,1,2019-01-24,2019-01-24 28196,28196,212233,5,2,1,3,1,2,1,1,1
14317,22,6,2019-06-22,2019-06-22 2091866,2091866,238160,2,4,6,4,2,2,2,1,4
12665,8,8,2019-08-08,2019-08-08 2017949,2017949,236110,2,4,6,4,2,2,2,3,4
15664,14,8,2019-08-14,2019-08-14 1811331,1811331,445110,3,12,7,1,2,1,1,2,5
160,9,8,2019-08-09,2019-08-09 2103170,2103170,236110,1,4,4,5,2,2,2,4,2
17165,5,2,2019-02-05,2019-02-05 1862914,1862914,236110,3,4,2,3,2,2,2,1,2
3067,21,3,2019-03-21,2019-03-21 2065887,2065887,236110,1,4,4,5,2,2,2,2,2
9141,25,4,2019-04-25,2019-04-25 2046466,2046466,811111,2,10,2,2,1,1,2,1,1
5959,13,6,2019-06-13,2019-06-13 1941404,1941404,913910,2,11,1,1,1,2,1,1,1
17990,28,10,2019-10-28,2019-10-28 2124733,2124733,236110,4,4,5,5,2,2,2,3,3
22029,22,11,2019-11-22,2019-11-22 2132404,2132404,238160,4,4,5,5,2,2,2,1,3
26280,26,3,2019-03-26,2019-03-26 2042719,2042719,236110,5,4,2,4,2,2,2,3,1
21476,7,5,2019-05-07,2019-05-07 1594168,1594168,311515,4,5,7,2,1,1,2,1,5
17622,19,6,2019-06-19,2019-06-19 88461,88461,212323,4,2,1,3,1,2,1,1,1
18880,31,7,2019-07-31,2019-07-31 2101567,2101567,236220,4,4,5,5,2,2,2,2,3
7105,13,5,2019-05-13,2019-05-13 2082716,2082716,236110,2,4,6,4,2,2,2,3,4
17567,26,6,2019-06-26,2019-06-26 91323,91323,212323,4,2,1,3,1,2,1,2,1
21946,16,4,2019-04-16,2019-04-16 2076694,2076694,713940,4,12,7,1,2,1,1,4,5
11445,16,10,2019-10-16,2019-10-16 1854668,1854668,722512,2,9,2,3,2,1,1,1,1
9164,24,4,2019-04-24,2019-04-24 2077454,2077454,621610,2,8,5,2,1,2,1,1,4
10934,4,3,2019-03-04,2019-03-04 2057866,2057866,561721,2,12,7,1,2,1,1,1,5
426,9,12,2019-12-09,2019-12-09 2112310,2112310,236220,1,4,4,5,2,2,2,3,2
24338,10,4,2019-04-10,2019-04-10 2031271,2031271,236220,5,4,2,4,2,2,2,1,1
22377,15,1,2019-01-15,2019-01-15 2048250,2048250,236110,4,4,5,5,2,2,2,3,3
481,6,3,2019-03-06,2019-03-06 2056747,2056747,236110,1,4,4,5,2,2,2,1,2
13860,26,9,2019-09-26,2019-09-26 2096321,2096321,236220,2,4,6,4,2,2,2,1,4
23774,11,6,2019-06-11,2019-06-11 24407,24407,444190,4,12,7,1,2,1,1,4,5
5426,18,11,2019-11-18,2019-11-18 2008868,2008868,237110,2,4,6,4,2,2,2,3,4
23452,26,9,2019-09-26,2019-09-26 2063317,2063317,721111,4,9,1,2,2,1,1,4,1
24200,24,10,2019-10-24,2019-10-24 2124590,2124590,541990,5,12,3,1,2,1,1,1,2
1296,25,2,2019-02-25,2019-02-25 1903485,1903485,236110,1,4,4,5,2,2,2,4,2
12980,15,11,2019-11-15,2019-11-15 2125724,2125724,236110,2,4,6,4,2,2,2,2,4
6958,7,3,2019-03-07,2019-03-07 2067317,2067317,236110,2,4,6,4,2,2,2,3,4
22062,6,9,2019-09-06,2019-09-06 196947,196947,623110,4,8,7,2,1,2,1,1,5
25252,16,9,2019-09-16,2019-09-16 2094372,2094372,236220,5,4,2,4,2,2,2,1,1
9548,5,1,2019-01-05,2019-01-05 39173,39173,337110,2,5,7,2,1,1,2,4,5
3121,18,11,2019-11-18,2019-11-18 1111216,1111216,332710,1,5,3,1,1,1,2,3,3
8133,26,4,2019-04-26,2019-04-26 2013939,2013939,236110,2,4,6,4,2,2,2,4,4
18155,4,4,2019-04-04,2019-04-04 2073988,2073988,236220,4,4,5,5,2,2,2,4,3
6668,18,9,2019-09-18,2019-09-18 2115116,2115116,236110,2,4,6,4,2,2,2,4,4
7654,16,10,2019-10-16,2019-10-16 2121940,2121940,236220,2,4,6,4,2,2,2,3,4
21520,17,7,2019-07-17,2019-07-17 2098810,2098810,713999,4,12,7,1,2,1,1,4,5
4484,6,6,2019-06-06,2019-06-06 1851591,1851591,236110,1,4,4,5,2,2,2,2,2
12636,12,3,2019-03-12,2019-03-12 2069053,2069053,812115,2,10,2,2,1,1,2,3,1
20850,4,7,2019-07-04,2019-07-04 2094885,2094885,448140,4,12,7,1,2,1,1,4,5
9205,6,7,2019-07-06,2019-07-06 2095330,2095330,238160,2,4,6,4,2,2,2,1,4
21957,18,3,2019-03-18,2019-03-18 1983312,1983312,236220,4,4,5,5,2,2,2,1,3
6782,22,1,2019-01-22,2019-01-22 2012376,2012376,236110,2,4,6,4,2,2,2,1,4
20348,28,11,2019-11-28,2019-11-28 2113939,2113939,237130,4,4,5,5,2,2,2,3,3
10761,4,12,2019-12-04,2019-12-04 2133579,2133579,236110,2,4,6,4,2,2,2,3,4
14647,5,4,2019-04-05,2019-04-05 1281994,1281994,339990,3,5,4,1,1,1,2,3,3
2896,8,3,2019-03-08,2019-03-08 2030809,2030809,236220,1,4,4,5,2,2,2,1,2
10279,4,12,2019-12-04,2019-12-04 2025727,2025727,237310,2,4,6,4,2,2,2,3,4
4467,27,3,2019-03-27,2019-03-27 1794662,1794662,237310,1,4,4,5,2,2,2,4,2
17847,19,6,2019-06-19,2019-06-19 1975383,1975383,236110,4,4,5,5,2,2,2,2,3
14043,25,11,2019-11-25,2019-11-25 1167555,1167555,416390,2,12,7,1,2,1,1,1,5
16719,19,8,2019-08-19,2019-08-19 1595408,1595408,445299,3,12,7,1,2,1,1,1,5
9451,6,9,2019-09-06,2019-09-06 2108220,2108220,236220,2,4,6,4,2,2,2,1,4
15677,25,9,2019-09-25,2019-09-25 2117366,2117366,236110,3,4,2,3,2,2,2,3,2
25785,31,7,2019-07-31,2019-07-31 2101386,2101386,722512,5,9,1,5,2,1,1,3,1
2102,17,6,2019-06-17,2019-06-17 2026924,2026924,236110,1,4,4,5,2,2,2,2,2
13707,1,3,2019-03-01,2019-03-01 2058840,2058840,236220,2,4,6,4,2,2,2,4,4
8458,9,4,2019-04-09,2019-04-09 2067604,2067604,236210,2,4,6,4,2,2,2,1,4
19577,17,1,2019-01-17,2019-01-17 2056083,2056083,444190,4,12,7,1,2,1,1,1,5
26471,16,1,2019-01-16,2019-01-16 2029085,2029085,236110,5,4,2,4,2,2,2,3,1
10942,5,6,2019-06-05,2019-06-05 2029756,2029756,236220,2,4,6,4,2,2,2,2,4
3049,9,12,2019-12-09,2019-12-09 2123517,2123517,236110,1,4,4,5,2,2,2,3,2
22421,11,2,2019-02-11,2019-02-11 84523,84523,913910,4,11,1,1,1,2,1,2,1
7793,26,2,2019-02-26,2019-02-26 2063929,2063929,238910,2,4,6,4,2,2,2,2,4
3396,26,11,2019-11-26,2019-11-26 2127694,2127694,236110,1,4,4,5,2,2,2,4,2
10186,5,7,2019-07-05,2019-07-05 2095171,2095171,237110,2,4,6,4,2,2,2,2,4
18412,9,7,2019-07-09,2019-07-09 2095623,2095623,236210,4,4,5,5,2,2,2,2,3
9032,14,11,2019-11-14,2019-11-14 2130238,2130238,722511,2,9,2,3,2,1,1,4,1
22575,2,4,2019-04-02,2019-04-02 2073455,2073455,448120,4,12,7,1,2,1,1,3,5
14909,15,6,2019-06-15,2019-06-15 2063082,2063082,236110,3,4,2,3,2,2,2,3,2
6012,22,1,2019-01-22,2019-01-22 2050058,2050058,236220,2,4,6,4,2,2,2,4,4
22191,28,2,2019-02-28,2019-02-28 1623958,1623958,331523,4,5,7,2,1,1,2,4,5
3517,19,11,2019-11-19,2019-11-19 2029315,2029315,722512,1,9,1,3,2,1,1,1,1
6460,18,9,2019-09-18,2019-09-18 2115198,2115198,236220,2,4,6,4,2,2,2,2,4
13841,10,12,2019-12-10,2019-12-10 292708,292708,541940,2,12,7,1,2,1,1,3,5
8369,30,7,2019-07-30,2019-07-30 1289942,1289942,445110,2,12,7,1,2,1,1,3,5
16878,25,3,2019-03-25,2019-03-25 1946938,1946938,236110,3,4,2,3,2,2,2,2,2
20729,20,8,2019-08-20,2019-08-20 2094092,2094092,237110,4,4,5,5,2,2,2,3,3
22749,19,9,2019-09-19,2019-09-19 2078586,2078586,236220,4,4,5,5,2,2,2,1,3
20989,3,1,2019-01-03,2019-01-03 2050330,2050330,236220,4,4,5,5,2,2,2,1,3
25050,3,9,2019-09-03,2019-09-03 2110290,2110290,238160,5,4,2,4,2,2,2,1,1
22088,2,1,2019-01-02,2019-01-02 2052300,2052300,812910,4,10,3,2,1,1,2,1,2
13544,19,7,2019-07-19,2019-07-19 1936108,1936108,236110,2,4,6,4,2,2,2,4,4
26776,17,7,2019-07-17,2019-07-17 2098465,2098465,237310,5,4,2,4,2,2,2,4,1
9313,13,3,2019-03-13,2019-03-13 2067332,2067332,812115,2,10,2,2,1,1,2,3,1
1885,3,5,2019-05-03,2019-05-03 2077235,2077235,236220,1,4,4,5,2,2,2,3,2
5428,15,4,2019-04-15,2019-04-15 2074979,2074979,236110,2,4,6,4,2,2,2,4,4
12735,27,3,2019-03-27,2019-03-27 2069061,2069061,238990,2,4,6,4,2,2,2,3,4
23952,19,11,2019-11-19,2019-11-19 2107364,2107364,236220,4,4,5,5,2,2,2,2,3
7716,14,6,2019-06-14,2019-06-14 2091375,2091375,238160,2,4,6,4,2,2,2,3,4
18721,15,5,2019-05-15,2019-05-15 2085220,2085220,454390,4,12,7,1,2,1,1,3,5
9663,26,2,2019-02-26,2019-02-26 1603321,1603321,541710,2,12,7,1,2,1,1,1,5
9458,18,7,2019-07-18,2019-07-18 2021340,2021340,236220,2,4,6,4,2,2,2,4,4
17537,16,8,2019-08-16,2019-08-16 86206,86206,212314,4,2,1,3,1,2,1,4,1
5668,4,11,2019-11-04,2019-11-04 2071980,2071980,237310,2,4,6,4,2,2,2,3,4
11666,18,1,2019-01-18,2019-01-18 2030244,2030244,236110,2,4,6,4,2,2,2,4,4
9283,17,6,2019-06-17,2019-06-17 1793420,1793420,721112,2,9,2,3,2,1,1,3,1
384,15,10,2019-10-15,2019-10-15 2122493,2122493,811111,1,10,1,2,1,1,2,1,1
529,16,4,2019-04-16,2019-04-16 2062447,2062447,238910,1,4,4,5,2,2,2,1,2
20066,5,2,2019-02-05,2019-02-05 1843443,1843443,623110,4,8,7,2,1,2,1,3,5
11863,11,7,2019-07-11,2019-07-11 2097095,2097095,812115,2,10,2,2,1,1,2,1,1
18993,15,8,2019-08-15,2019-08-15 2076971,2076971,236110,4,4,5,5,2,2,2,3,3
18247,5,12,2019-12-05,2019-12-05 94642,94642,212316,4,2,1,3,1,2,1,1,1
8682,11,2,2019-02-11,2019-02-11 1864734,1864734,332710,2,5,7,2,1,1,2,4,5
8779,25,1,2019-01-25,2019-01-25 2056951,2056951,448210,2,12,7,1,2,1,1,4,5
20284,24,9,2019-09-24,2019-09-24 2116509,2116509,337215,4,5,7,2,1,1,2,1,5
18816,17,4,2019-04-17,2019-04-17 2076647,2076647,236210,4,4,5,5,2,2,2,3,3
6862,23,8,2019-08-23,2019-08-23 2016277,2016277,236220,2,4,6,4,2,2,2,1,4
9995,6,9,2019-09-06,2019-09-06 2112081,2112081,713940,2,12,7,1,2,1,1,4,5
7164,19,2,2019-02-19,2019-02-19 2062934,2062934,812115,2,10,2,2,1,1,2,1,1
23634,2,11,2019-11-02,2019-11-02 2127939,2127939,236110,4,4,5,5,2,2,2,4,3
2578,14,1,2019-01-14,2019-01-14 2017967,2017967,236210,1,4,4,5,2,2,2,2,2
13159,20,11,2019-11-20,2019-11-20 2118820,2118820,236220,2,4,6,4,2,2,2,4,4
24830,10,4,2019-04-10,2019-04-10 8900,8900,322121,5,5,1,1,1,1,2,1,1
16556,7,5,2019-05-07,2019-05-07 1833522,1833522,722512,3,9,1,2,2,1,1,2,1
417,22,7,2019-07-22,2019-07-22 2088704,2088704,236110,1,4,4,5,2,2,2,3,2
61,31,7,2019-07-31,2019-07-31 1830504,1830504,237310,1,4,4,5,2,2,2,1,2
11877,10,2,2019-02-10,2019-02-10 2061260,2061260,236110,2,4,6,4,2,2,2,2,4
10728,9,4,2019-04-09,2019-04-09 2075492,2075492,453999,2,12,7,1,2,1,1,1,5
22644,26,7,2019-07-26,2019-07-26 2065807,2065807,236110,4,4,5,5,2,2,2,3,3
23563,8,5,2019-05-08,2019-05-08 1247264,1247264,444110,4,12,7,1,2,1,1,3,5
9648,25,9,2019-09-25,2019-09-25 2112712,2112712,236220,2,4,6,4,2,2,2,3,4
7433,18,3,2019-03-18,2019-03-18 2035146,2035146,236110,2,4,6,4,2,2,2,4,4
18637,1,4,2019-04-01,2019-04-01 1262247,1262247,621390,4,8,7,2,1,2,1,1,5
3209,16,8,2019-08-16,2019-08-16 2096480,2096480,236110,1,4,4,5,2,2,2,3,2
15139,5,11,2019-11-05,2019-11-05 2019800,2019800,236110,3,4,2,3,2,2,2,1,2
20524,9,3,2019-03-09,2019-03-09 2066266,2066266,238160,4,4,5,5,2,2,2,3,3
27146,18,3,2019-03-18,2019-03-18 2069530,2069530,238160,5,4,2,4,2,2,2,1,1
27131,11,6,2019-06-11,2019-06-11 2089519,2089519,238220,5,4,2,4,2,2,2,1,1
15785,26,8,2019-08-26,2019-08-26 2109056,2109056,238160,3,4,2,3,2,2,2,3,2
8373,10,12,2019-12-10,2019-12-10 2083863,2083863,236210,2,4,6,4,2,2,2,4,4
3585,17,4,2019-04-17,2019-04-17 2043651,2043651,236110,1,4,4,5,2,2,2,2,2
21391,22,8,2019-08-22,2019-08-22 1713553,1713553,722511,4,9,1,2,2,1,1,4,1
24420,25,4,2019-04-25,2019-04-25 2017224,2017224,236210,5,4,2,4,2,2,2,2,1
17607,25,7,2019-07-25,2019-07-25 2100155,2100155,236110,4,4,5,5,2,2,2,4,3
18260,10,7,2019-07-10,2019-07-10 2073554,2073554,236110,4,4,5,5,2,2,2,3,3
1810,7,1,2019-01-07,2019-01-07 2052734,2052734,236110,1,4,4,5,2,2,2,4,2
24564,10,6,2019-06-10,2019-06-10 2009069,2009069,238990,5,4,2,4,2,2,2,1,1
16404,18,6,2019-06-18,2019-06-18 2038086,2038086,236220,3,4,2,3,2,2,2,3,2
12283,20,8,2019-08-20,2019-08-20 1165536,1165536,445110,2,12,7,1,2,1,1,1,5
26680,25,1,2019-01-25,2019-01-25 2054589,2054589,236220,5,4,2,4,2,2,2,3,1
15063,20,7,2019-07-20,2019-07-20 2099369,2099369,446120,3,12,7,1,2,1,1,1,5
12063,15,11,2019-11-15,2019-11-15 2130581,2130581,238990,2,4,6,4,2,2,2,1,4
3198,20,2,2019-02-20,2019-02-20 2046338,2046338,236110,1,4,4,5,2,2,2,1,2
21178,4,4,2019-04-04,2019-04-04 2005708,2005708,236110,4,4,5,5,2,2,2,4,3
7095,30,1,2019-01-30,2019-01-30 2057991,2057991,444190,2,12,7,1,2,1,1,1,5
24872,12,9,2019-09-12,2019-09-12 2068959,2068959,236220,5,4,2,4,2,2,2,4,1
26257,2,10,2019-10-02,2019-10-02 397964,397964,452999,5,12,3,1,2,1,1,3,2
6732,17,4,2019-04-17,2019-04-17 2076317,2076317,238990,2,4,6,4,2,2,2,3,4
24152,23,1,2019-01-23,2019-01-23 2054669,2054669,238910,5,4,2,4,2,2,2,1,1
23979,18,11,2019-11-18,2019-11-18 2117487,2117487,236220,4,4,5,5,2,2,2,4,3
8025,22,5,2019-05-22,2019-05-22 1978168,1978168,236110,2,4,6,4,2,2,2,2,4
3912,20,8,2019-08-20,2019-08-20 1972028,1972028,236220,1,4,4,5,2,2,2,1,2
2420,15,10,2019-10-15,2019-10-15 2082331,2082331,236220,1,4,4,5,2,2,2,3,2
